"","author","title","sentence_nr","words","kind","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","sentiment"
"25925","Gaskell, Elizabeth Cleghorn","Ruth",16107,"Miss","location",0,9,0,0,12,6,15,3,6,12,9
"25926","Gaskell, Elizabeth Cleghorn","Ruth",16108,"Tom","person",0,40,0,0,10,30,40,0,10,10,10
"25927","Gaskell, Elizabeth Cleghorn","Ruth",16108,"Sally","person",0,40,0,0,10,30,40,0,10,10,10
"25928","Gaskell, Elizabeth Cleghorn","Ruth",16108,"Don","person",0,40,0,0,10,30,40,0,10,10,10
"25929","Gaskell, Elizabeth Cleghorn","Ruth",16108,"Sally","location",0,40,0,0,10,30,40,0,10,10,10
"25930","Gaskell, Elizabeth Cleghorn","Ruth",16108,"England","location",0,40,0,0,10,30,40,0,10,10,10
"25931","Gaskell, Elizabeth Cleghorn","Ruth",16108,"King","person",0,40,0,0,10,30,40,0,10,10,10
"25932","Gaskell, Elizabeth Cleghorn","Ruth",16108,"Hall","person",0,40,0,0,10,30,40,0,10,10,10
"25933","Gaskell, Elizabeth Cleghorn","Ruth",16108,"Master Thurstan","person",0,40,0,0,10,30,40,0,10,10,10
"25934","Gaskell, Elizabeth Cleghorn","Ruth",16108,"Thurstan","person",0,40,0,0,10,30,40,0,10,10,10
"25935","Gaskell, Elizabeth Cleghorn","Ruth",16108,"God","location",0,40,0,0,10,30,40,0,10,10,10
"25936","Gaskell, Elizabeth Cleghorn","Ruth",16110,"King","person",3,0,0,0,0,3,0,0,0,0,-3
"25937","Gaskell, Elizabeth Cleghorn","Ruth",16110,"Miss","person",3,0,0,0,0,3,0,0,0,0,-3
"25938","Gaskell, Elizabeth Cleghorn","Ruth",16110,"Miss","location",3,0,0,0,0,3,0,0,0,0,-3
"25939","Gaskell, Elizabeth Cleghorn","Ruth",16111,"Mark","person",0,2,0,2,2,0,2,0,0,2,2
"25940","Gaskell, Elizabeth Cleghorn","Ruth",16111,"God","location",0,2,0,2,2,0,2,0,0,2,2
"25941","Gaskell, Elizabeth Cleghorn","Ruth",16112,"Don","person",0,0,0,0,0,4,0,4,0,0,-4
"25942","Gaskell, Elizabeth Cleghorn","Ruth",16112,"Job","person",0,0,0,0,0,4,0,4,0,0,-4
"25943","Gaskell, Elizabeth Cleghorn","Ruth",16112,"Job","location",0,0,0,0,0,4,0,4,0,0,-4
"25944","Gaskell, Elizabeth Cleghorn","Ruth",16112,"God","location",0,0,0,0,0,4,0,4,0,0,-4
"25945","Gaskell, Elizabeth Cleghorn","Ruth",16113,"Sally","person",0,0,2,0,0,2,4,4,2,0,2
"25946","Gaskell, Elizabeth Cleghorn","Ruth",16113,"Sally","location",0,0,2,0,0,2,4,4,2,0,2
"25947","Gaskell, Elizabeth Cleghorn","Ruth",16114,"Household","person",3,3,6,3,3,9,9,3,0,3,0
"25948","Gaskell, Elizabeth Cleghorn","Ruth",16114,"Ruth","person",3,3,6,3,3,9,9,3,0,3,0
"25949","Gaskell, Elizabeth Cleghorn","Ruth",16114,"Ruth","location",3,3,6,3,3,9,9,3,0,3,0
"25950","Gaskell, Elizabeth Cleghorn","Ruth",16115,"Sally","person",0,7,0,0,14,0,21,0,7,21,21
"25951","Gaskell, Elizabeth Cleghorn","Ruth",16115,"Ben","person",0,7,0,0,14,0,21,0,7,21,21
"25952","Gaskell, Elizabeth Cleghorn","Ruth",16115,"Sally","location",0,7,0,0,14,0,21,0,7,21,21
"25953","Gaskell, Elizabeth Cleghorn","Ruth",16115,"Miss","person",0,7,0,0,14,0,21,0,7,21,21
"25954","Gaskell, Elizabeth Cleghorn","Ruth",16115,"Benson","person",0,7,0,0,14,0,21,0,7,21,21
"25955","Gaskell, Elizabeth Cleghorn","Ruth",16115,"Miss Benson","person",0,7,0,0,14,0,21,0,7,21,21
"25956","Gaskell, Elizabeth Cleghorn","Ruth",16115,"Miss","location",0,7,0,0,14,0,21,0,7,21,21
"25957","Gaskell, Elizabeth Cleghorn","Ruth",16116,"Ben","person",0,7,0,0,14,7,28,0,0,0,21
"25958","Gaskell, Elizabeth Cleghorn","Ruth",16116,"Miss","person",0,7,0,0,14,7,28,0,0,0,21
"25959","Gaskell, Elizabeth Cleghorn","Ruth",16116,"Ruth","person",0,7,0,0,14,7,28,0,0,0,21
"25960","Gaskell, Elizabeth Cleghorn","Ruth",16116,"Ruth","location",0,7,0,0,14,7,28,0,0,0,21
"25961","Gaskell, Elizabeth Cleghorn","Ruth",16116,"Benson","person",0,7,0,0,14,7,28,0,0,0,21
"25962","Gaskell, Elizabeth Cleghorn","Ruth",16116,"Miss Benson","person",0,7,0,0,14,7,28,0,0,0,21
"25963","Gaskell, Elizabeth Cleghorn","Ruth",16116,"Miss","location",0,7,0,0,14,7,28,0,0,0,21
"25964","Gaskell, Elizabeth Cleghorn","Ruth",16117,"Ruth","person",0,4,0,0,2,2,10,0,0,0,8
"25965","Gaskell, Elizabeth Cleghorn","Ruth",16117,"Ruth","location",0,4,0,0,2,2,10,0,0,0,8
"25966","Gaskell, Elizabeth Cleghorn","Ruth",16118,"Lent","person",0,0,0,0,2,0,4,0,1,2,4
"25967","Gaskell, Elizabeth Cleghorn","Ruth",16120,"Mark","person",0,4,0,0,4,2,10,0,2,4,8
"25968","Gaskell, Elizabeth Cleghorn","Ruth",16120,"Latin","location",0,4,0,0,4,2,10,0,2,4,8
"25969","Gaskell, Elizabeth Cleghorn","Ruth",16121,"Faith","person",0,1,1,0,1,1,3,0,0,1,2
"25970","Gaskell, Elizabeth Cleghorn","Ruth",16122,"Stern","person",0,2,0,0,4,0,6,0,2,2,6
"25971","Gaskell, Elizabeth Cleghorn","Ruth",16122,"Light","location",0,2,0,0,4,0,6,0,2,2,6
"25972","Gaskell, Elizabeth Cleghorn","Ruth",16123,"Pray","person",0,0,0,0,0,1,1,0,0,0,0
"25973","Gaskell, Elizabeth Cleghorn","Ruth",16124,"Light","location",0,0,0,0,0,0,1,0,0,0,1
"25974","Gaskell, Elizabeth Cleghorn","Ruth",16125,NA,NA,0,0,0,0,0,0,1,0,1,1,1
"25975","Gaskell, Elizabeth Cleghorn","Ruth",16126,"Ben","person",0,5,0,0,15,0,20,0,5,0,20
"25976","Gaskell, Elizabeth Cleghorn","Ruth",16126,"Bel","person",0,5,0,0,15,0,20,0,5,0,20
"25977","Gaskell, Elizabeth Cleghorn","Ruth",16126,"Leonard","person",0,5,0,0,15,0,20,0,5,0,20
"25978","Gaskell, Elizabeth Cleghorn","Ruth",16126,"Mr Benson","person",0,5,0,0,15,0,20,0,5,0,20
"25979","Gaskell, Elizabeth Cleghorn","Ruth",16126,"Benson","person",0,5,0,0,15,0,20,0,5,0,20
"25980","Gaskell, Elizabeth Cleghorn","Ruth",16127,"Ben","person",0,8,0,0,16,8,48,0,8,32,40
"25981","Gaskell, Elizabeth Cleghorn","Ruth",16127,"Miss","person",0,8,0,0,16,8,48,0,8,32,40
"25982","Gaskell, Elizabeth Cleghorn","Ruth",16127,"Ruth","person",0,8,0,0,16,8,48,0,8,32,40
"25983","Gaskell, Elizabeth Cleghorn","Ruth",16127,"Ruth","location",0,8,0,0,16,8,48,0,8,32,40
"25984","Gaskell, Elizabeth Cleghorn","Ruth",16127,"Mr Benson","person",0,8,0,0,16,8,48,0,8,32,40
"25985","Gaskell, Elizabeth Cleghorn","Ruth",16127,"Benson","person",0,8,0,0,16,8,48,0,8,32,40
"25986","Gaskell, Elizabeth Cleghorn","Ruth",16127,"Miss Benson","person",0,8,0,0,16,8,48,0,8,32,40
"25987","Gaskell, Elizabeth Cleghorn","Ruth",16127,"Miss","location",0,8,0,0,16,8,48,0,8,32,40
"25988","Gaskell, Elizabeth Cleghorn","Ruth",16128,"Don","person",9,27,27,9,18,27,81,27,18,27,54
"25989","Gaskell, Elizabeth Cleghorn","Ruth",16128,"Ben","person",9,27,27,9,18,27,81,27,18,27,54
"25990","Gaskell, Elizabeth Cleghorn","Ruth",16128,"Eden","person",9,27,27,9,18,27,81,27,18,27,54
"25991","Gaskell, Elizabeth Cleghorn","Ruth",16128,"Ruth","person",9,27,27,9,18,27,81,27,18,27,54
"25992","Gaskell, Elizabeth Cleghorn","Ruth",16128,"Ruths","person",9,27,27,9,18,27,81,27,18,27,54
"25993","Gaskell, Elizabeth Cleghorn","Ruth",16128,"Ruth","location",9,27,27,9,18,27,81,27,18,27,54
"25994","Gaskell, Elizabeth Cleghorn","Ruth",16128,"Mr Benson","person",9,27,27,9,18,27,81,27,18,27,54
"25995","Gaskell, Elizabeth Cleghorn","Ruth",16128,"Faith","person",9,27,27,9,18,27,81,27,18,27,54
"25996","Gaskell, Elizabeth Cleghorn","Ruth",16128,"Benson","person",9,27,27,9,18,27,81,27,18,27,54
"25997","Gaskell, Elizabeth Cleghorn","Ruth",16130,"Sally","person",10,0,10,0,30,30,80,20,30,10,50
"25998","Gaskell, Elizabeth Cleghorn","Ruth",16130,"Ben","person",10,0,10,0,30,30,80,20,30,10,50
"25999","Gaskell, Elizabeth Cleghorn","Ruth",16130,"Sally","location",10,0,10,0,30,30,80,20,30,10,50
"26000","Gaskell, Elizabeth Cleghorn","Ruth",16130,"England","location",10,0,10,0,30,30,80,20,30,10,50
"26001","Gaskell, Elizabeth Cleghorn","Ruth",16130,"Miss","person",10,0,10,0,30,30,80,20,30,10,50
"26002","Gaskell, Elizabeth Cleghorn","Ruth",16130,"Ruth","person",10,0,10,0,30,30,80,20,30,10,50
"26003","Gaskell, Elizabeth Cleghorn","Ruth",16130,"Ruth","location",10,0,10,0,30,30,80,20,30,10,50
"26004","Gaskell, Elizabeth Cleghorn","Ruth",16130,"Benson","person",10,0,10,0,30,30,80,20,30,10,50
"26005","Gaskell, Elizabeth Cleghorn","Ruth",16130,"Miss Benson","person",10,0,10,0,30,30,80,20,30,10,50
"26006","Gaskell, Elizabeth Cleghorn","Ruth",16130,"Miss","location",10,0,10,0,30,30,80,20,30,10,50
"26007","Gaskell, Elizabeth Cleghorn","Ruth",16131,"Household","person",1,2,1,1,2,1,3,1,1,1,2
"26008","Gaskell, Elizabeth Cleghorn","Ruth",16133,"Sally","person",0,0,0,0,0,4,8,0,4,4,4
"26009","Gaskell, Elizabeth Cleghorn","Ruth",16133,"Sally","location",0,0,0,0,0,4,8,0,4,4,4
"26010","Gaskell, Elizabeth Cleghorn","Ruth",16133,"Mr Bradshaw","person",0,0,0,0,0,4,8,0,4,4,4
"26011","Gaskell, Elizabeth Cleghorn","Ruth",16133,"Bradshaw","person",0,0,0,0,0,4,8,0,4,4,4
"26012","Gaskell, Elizabeth Cleghorn","Ruth",16134,"Ben","person",0,13,0,0,13,0,26,0,13,13,26
"26013","Gaskell, Elizabeth Cleghorn","Ruth",16134,"Jem","person",0,13,0,0,13,0,26,0,13,13,26
"26014","Gaskell, Elizabeth Cleghorn","Ruth",16134,"Jem","location",0,13,0,0,13,0,26,0,13,13,26
"26015","Gaskell, Elizabeth Cleghorn","Ruth",16134,"Miss","person",0,13,0,0,13,0,26,0,13,13,26
"26016","Gaskell, Elizabeth Cleghorn","Ruth",16134,"Leonard","person",0,13,0,0,13,0,26,0,13,13,26
"26017","Gaskell, Elizabeth Cleghorn","Ruth",16134,"Benson","person",0,13,0,0,13,0,26,0,13,13,26
"26018","Gaskell, Elizabeth Cleghorn","Ruth",16134,"Miss Benson","person",0,13,0,0,13,0,26,0,13,13,26
"26019","Gaskell, Elizabeth Cleghorn","Ruth",16134,"Bradshaw","person",0,13,0,0,13,0,26,0,13,13,26
"26020","Gaskell, Elizabeth Cleghorn","Ruth",16134,"Miss","location",0,13,0,0,13,0,26,0,13,13,26
"26021","Gaskell, Elizabeth Cleghorn","Ruth",16134,"Jemima Bradshaw","person",0,13,0,0,13,0,26,0,13,13,26
"26022","Gaskell, Elizabeth Cleghorn","Ruth",16134,"Miss Bradshaw","person",0,13,0,0,13,0,26,0,13,13,26
"26023","Gaskell, Elizabeth Cleghorn","Ruth",16134,"Jemima","person",0,13,0,0,13,0,26,0,13,13,26
"26024","Gaskell, Elizabeth Cleghorn","Ruth",16134,"Jemima","location",0,13,0,0,13,0,26,0,13,13,26
"26025","Gaskell, Elizabeth Cleghorn","Ruth",16135,NA,NA,0,1,0,0,1,0,1,0,0,1,1
"26026","Gaskell, Elizabeth Cleghorn","Ruth",16136,"Ben","person",0,6,0,3,9,9,15,9,0,6,6
"26027","Gaskell, Elizabeth Cleghorn","Ruth",16136,"Benson","person",0,6,0,3,9,9,15,9,0,6,6
"26028","Gaskell, Elizabeth Cleghorn","Ruth",16136,"Mrs Denbigh","location",0,6,0,3,9,9,15,9,0,6,6
"26029","Gaskell, Elizabeth Cleghorn","Ruth",16138,"Ben","person",4,4,4,0,8,4,12,4,4,4,8
"26030","Gaskell, Elizabeth Cleghorn","Ruth",16138,"Mr Benson","person",4,4,4,0,8,4,12,4,4,4,8
"26031","Gaskell, Elizabeth Cleghorn","Ruth",16138,"Benson","person",4,4,4,0,8,4,12,4,4,4,8
"26032","Gaskell, Elizabeth Cleghorn","Ruth",16138,"Mrs Denbigh","location",4,4,4,0,8,4,12,4,4,4,8
"26033","Gaskell, Elizabeth Cleghorn","Ruth",16143,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"26034","Gaskell, Elizabeth Cleghorn","Ruth",16144,"Ben","person",0,0,0,0,0,0,6,0,0,0,6
"26035","Gaskell, Elizabeth Cleghorn","Ruth",16144,"Dear","person",0,0,0,0,0,0,6,0,0,0,6
"26036","Gaskell, Elizabeth Cleghorn","Ruth",16144,"Miss","person",0,0,0,0,0,0,6,0,0,0,6
"26037","Gaskell, Elizabeth Cleghorn","Ruth",16144,"Benson","person",0,0,0,0,0,0,6,0,0,0,6
"26038","Gaskell, Elizabeth Cleghorn","Ruth",16144,"Miss Benson","person",0,0,0,0,0,0,6,0,0,0,6
"26039","Gaskell, Elizabeth Cleghorn","Ruth",16144,"Miss","location",0,0,0,0,0,0,6,0,0,0,6
"26040","Gaskell, Elizabeth Cleghorn","Ruth",16145,"Ruth","person",2,2,2,4,2,4,6,4,2,4,2
"26041","Gaskell, Elizabeth Cleghorn","Ruth",16145,"Ruth","location",2,2,2,4,2,4,6,4,2,4,2
"26042","Gaskell, Elizabeth Cleghorn","Ruth",16146,"Jem","person",0,0,0,4,0,8,4,8,0,0,-4
"26043","Gaskell, Elizabeth Cleghorn","Ruth",16146,"Jem","location",0,0,0,4,0,8,4,8,0,0,-4
"26044","Gaskell, Elizabeth Cleghorn","Ruth",16146,"Jemima","person",0,0,0,4,0,8,4,8,0,0,-4
"26045","Gaskell, Elizabeth Cleghorn","Ruth",16146,"Jemima","location",0,0,0,4,0,8,4,8,0,0,-4
"26046","Gaskell, Elizabeth Cleghorn","Ruth",16147,"Ruth","person",8,28,4,20,36,24,60,4,0,32,36
"26047","Gaskell, Elizabeth Cleghorn","Ruth",16147,"Ruth","location",8,28,4,20,36,24,60,4,0,32,36
"26048","Gaskell, Elizabeth Cleghorn","Ruth",16147,"Faith","person",8,28,4,20,36,24,60,4,0,32,36
"26049","Gaskell, Elizabeth Cleghorn","Ruth",16147,"God","location",8,28,4,20,36,24,60,4,0,32,36
"26050","Gaskell, Elizabeth Cleghorn","Ruth",16148,"Peace","person",0,4,0,0,12,0,12,0,0,8,12
"26051","Gaskell, Elizabeth Cleghorn","Ruth",16148,"Pray","person",0,4,0,0,12,0,12,0,0,8,12
"26052","Gaskell, Elizabeth Cleghorn","Ruth",16148,"Hush","person",0,4,0,0,12,0,12,0,0,8,12
"26053","Gaskell, Elizabeth Cleghorn","Ruth",16148,"God","location",0,4,0,0,12,0,12,0,0,8,12
"26054","Gaskell, Elizabeth Cleghorn","Ruth",16149,NA,NA,0,3,0,1,3,1,5,0,0,2,4
"26055","Gaskell, Elizabeth Cleghorn","Ruth",16150,"God","location",0,1,0,1,1,0,1,0,0,1,1
"26056","Gaskell, Elizabeth Cleghorn","Ruth",16151,"Ben","person",5,5,0,0,10,10,15,10,5,10,5
"26057","Gaskell, Elizabeth Cleghorn","Ruth",16151,"Mark","person",5,5,0,0,10,10,15,10,5,10,5
"26058","Gaskell, Elizabeth Cleghorn","Ruth",16151,"Light","location",5,5,0,0,10,10,15,10,5,10,5
"26059","Gaskell, Elizabeth Cleghorn","Ruth",16151,"Mr Benson","person",5,5,0,0,10,10,15,10,5,10,5
"26060","Gaskell, Elizabeth Cleghorn","Ruth",16151,"Benson","person",5,5,0,0,10,10,15,10,5,10,5
"26061","Gaskell, Elizabeth Cleghorn","Ruth",16152,"Pray","person",0,3,0,6,3,3,18,6,3,6,15
"26062","Gaskell, Elizabeth Cleghorn","Ruth",16152,"Ruth","person",0,3,0,6,3,3,18,6,3,6,15
"26063","Gaskell, Elizabeth Cleghorn","Ruth",16152,"Ruth","location",0,3,0,6,3,3,18,6,3,6,15
"26064","Gaskell, Elizabeth Cleghorn","Ruth",16153,"Pray","person",4,2,0,6,2,4,6,0,0,4,2
"26065","Gaskell, Elizabeth Cleghorn","Ruth",16153,"God","location",4,2,0,6,2,4,6,0,0,4,2
"26066","Gaskell, Elizabeth Cleghorn","Ruth",16154,"Sally","person",0,0,0,0,2,0,2,0,2,2,2
"26067","Gaskell, Elizabeth Cleghorn","Ruth",16154,"Sally","location",0,0,0,0,2,0,2,0,2,2,2
"26068","Gaskell, Elizabeth Cleghorn","Ruth",16155,"Sally","person",0,14,0,0,7,0,28,0,14,14,28
"26069","Gaskell, Elizabeth Cleghorn","Ruth",16155,"Ben","person",0,14,0,0,7,0,28,0,14,14,28
"26070","Gaskell, Elizabeth Cleghorn","Ruth",16155,"Sally","location",0,14,0,0,7,0,28,0,14,14,28
"26071","Gaskell, Elizabeth Cleghorn","Ruth",16155,"Miss","person",0,14,0,0,7,0,28,0,14,14,28
"26072","Gaskell, Elizabeth Cleghorn","Ruth",16155,"Benson","person",0,14,0,0,7,0,28,0,14,14,28
"26073","Gaskell, Elizabeth Cleghorn","Ruth",16155,"Miss Benson","person",0,14,0,0,7,0,28,0,14,14,28
"26074","Gaskell, Elizabeth Cleghorn","Ruth",16155,"Miss","location",0,14,0,0,7,0,28,0,14,14,28
"26075","Gaskell, Elizabeth Cleghorn","Ruth",16156,"Miss","person",0,6,0,0,12,0,24,0,0,6,24
"26076","Gaskell, Elizabeth Cleghorn","Ruth",16156,"Ruth","person",0,6,0,0,12,0,24,0,0,6,24
"26077","Gaskell, Elizabeth Cleghorn","Ruth",16156,"Ruth","location",0,6,0,0,12,0,24,0,0,6,24
"26078","Gaskell, Elizabeth Cleghorn","Ruth",16156,"Bradshaw","person",0,6,0,0,12,0,24,0,0,6,24
"26079","Gaskell, Elizabeth Cleghorn","Ruth",16156,"Miss","location",0,6,0,0,12,0,24,0,0,6,24
"26080","Gaskell, Elizabeth Cleghorn","Ruth",16156,"Miss Bradshaw","person",0,6,0,0,12,0,24,0,0,6,24
"26081","Gaskell, Elizabeth Cleghorn","Ruth",16157,"Ben","person",7,7,14,7,7,14,7,14,7,7,-7
"26082","Gaskell, Elizabeth Cleghorn","Ruth",16157,"Miss","person",7,7,14,7,7,14,7,14,7,7,-7
"26083","Gaskell, Elizabeth Cleghorn","Ruth",16157,"Mr Benson","person",7,7,14,7,7,14,7,14,7,7,-7
"26084","Gaskell, Elizabeth Cleghorn","Ruth",16157,"Benson","person",7,7,14,7,7,14,7,14,7,7,-7
"26085","Gaskell, Elizabeth Cleghorn","Ruth",16157,"Bradshaw","person",7,7,14,7,7,14,7,14,7,7,-7
"26086","Gaskell, Elizabeth Cleghorn","Ruth",16157,"Miss","location",7,7,14,7,7,14,7,14,7,7,-7
"26087","Gaskell, Elizabeth Cleghorn","Ruth",16157,"Miss Bradshaw","person",7,7,14,7,7,14,7,14,7,7,-7
"26088","Gaskell, Elizabeth Cleghorn","Ruth",16159,NA,NA,0,0,0,0,0,0,0,0,0,1,0
"26089","Gaskell, Elizabeth Cleghorn","Ruth",16162,"Jem","person",0,0,0,0,0,8,16,0,0,8,8
"26090","Gaskell, Elizabeth Cleghorn","Ruth",16162,"Jem","location",0,0,0,0,0,8,16,0,0,8,8
"26091","Gaskell, Elizabeth Cleghorn","Ruth",16162,"Dear","person",0,0,0,0,0,8,16,0,0,8,8
"26092","Gaskell, Elizabeth Cleghorn","Ruth",16162,"Una","location",0,0,0,0,0,8,16,0,0,8,8
"26093","Gaskell, Elizabeth Cleghorn","Ruth",16162,"Miss","person",0,0,0,0,0,8,16,0,0,8,8
"26094","Gaskell, Elizabeth Cleghorn","Ruth",16162,"Miss","location",0,0,0,0,0,8,16,0,0,8,8
"26095","Gaskell, Elizabeth Cleghorn","Ruth",16162,"Jemima","person",0,0,0,0,0,8,16,0,0,8,8
"26096","Gaskell, Elizabeth Cleghorn","Ruth",16162,"Jemima","location",0,0,0,0,0,8,16,0,0,8,8
"26097","Gaskell, Elizabeth Cleghorn","Ruth",16163,NA,NA,0,0,0,0,0,0,1,0,0,0,1
"26098","Gaskell, Elizabeth Cleghorn","Ruth",16164,"Jem","person",0,0,0,0,0,0,4,0,0,0,4
"26099","Gaskell, Elizabeth Cleghorn","Ruth",16164,"Jem","location",0,0,0,0,0,0,4,0,0,0,4
"26100","Gaskell, Elizabeth Cleghorn","Ruth",16164,"Jemima","person",0,0,0,0,0,0,4,0,0,0,4
"26101","Gaskell, Elizabeth Cleghorn","Ruth",16164,"Jemima","location",0,0,0,0,0,0,4,0,0,0,4
"26102","Gaskell, Elizabeth Cleghorn","Ruth",16165,"Ben","person",0,0,0,0,0,0,4,0,0,0,4
"26103","Gaskell, Elizabeth Cleghorn","Ruth",16165,"Benson","person",0,0,0,0,0,0,4,0,0,0,4
"26104","Gaskell, Elizabeth Cleghorn","Ruth",16166,"Lent","person",0,2,0,0,2,0,4,0,2,2,4
"26105","Gaskell, Elizabeth Cleghorn","Ruth",16166,"Mrs Denbigh","location",0,2,0,0,2,0,4,0,2,2,4
"26106","Gaskell, Elizabeth Cleghorn","Ruth",16167,"Ben","person",7,0,7,14,0,21,0,7,0,7,-21
"26107","Gaskell, Elizabeth Cleghorn","Ruth",16167,"Jem","person",7,0,7,14,0,21,0,7,0,7,-21
"26108","Gaskell, Elizabeth Cleghorn","Ruth",16167,"Jem","location",7,0,7,14,0,21,0,7,0,7,-21
"26109","Gaskell, Elizabeth Cleghorn","Ruth",16167,"Mr Benson","person",7,0,7,14,0,21,0,7,0,7,-21
"26110","Gaskell, Elizabeth Cleghorn","Ruth",16167,"Benson","person",7,0,7,14,0,21,0,7,0,7,-21
"26111","Gaskell, Elizabeth Cleghorn","Ruth",16167,"Jemima","person",7,0,7,14,0,21,0,7,0,7,-21
"26112","Gaskell, Elizabeth Cleghorn","Ruth",16167,"Jemima","location",7,0,7,14,0,21,0,7,0,7,-21
"26113","Gaskell, Elizabeth Cleghorn","Ruth",16168,"Sally","person",0,13,0,0,0,0,13,0,13,0,13
"26114","Gaskell, Elizabeth Cleghorn","Ruth",16168,"Ben","person",0,13,0,0,0,0,13,0,13,0,13
"26115","Gaskell, Elizabeth Cleghorn","Ruth",16168,"Jem","person",0,13,0,0,0,0,13,0,13,0,13
"26116","Gaskell, Elizabeth Cleghorn","Ruth",16168,"Jem","location",0,13,0,0,0,0,13,0,13,0,13
"26117","Gaskell, Elizabeth Cleghorn","Ruth",16168,"Sally","location",0,13,0,0,0,0,13,0,13,0,13
"26118","Gaskell, Elizabeth Cleghorn","Ruth",16168,"King","person",0,13,0,0,0,0,13,0,13,0,13
"26119","Gaskell, Elizabeth Cleghorn","Ruth",16168,"Miss","person",0,13,0,0,0,0,13,0,13,0,13
"26120","Gaskell, Elizabeth Cleghorn","Ruth",16168,"Mr Benson","person",0,13,0,0,0,0,13,0,13,0,13
"26121","Gaskell, Elizabeth Cleghorn","Ruth",16168,"Benson","person",0,13,0,0,0,0,13,0,13,0,13
"26122","Gaskell, Elizabeth Cleghorn","Ruth",16168,"Miss Benson","person",0,13,0,0,0,0,13,0,13,0,13
"26123","Gaskell, Elizabeth Cleghorn","Ruth",16168,"Miss","location",0,13,0,0,0,0,13,0,13,0,13
"26124","Gaskell, Elizabeth Cleghorn","Ruth",16168,"Jemima","person",0,13,0,0,0,0,13,0,13,0,13
"26125","Gaskell, Elizabeth Cleghorn","Ruth",16168,"Jemima","location",0,13,0,0,0,0,13,0,13,0,13
"26126","Gaskell, Elizabeth Cleghorn","Ruth",16169,NA,NA,0,1,0,0,1,0,2,0,0,0,2
"26127","Gaskell, Elizabeth Cleghorn","Ruth",16170,NA,NA,0,0,0,0,0,1,1,1,1,1,0
"26128","Gaskell, Elizabeth Cleghorn","Ruth",16172,"Pray","person",0,0,0,0,0,0,1,0,0,0,1
"26129","Gaskell, Elizabeth Cleghorn","Ruth",16174,"Sally","person",0,0,0,0,0,22,0,22,0,0,-22
"26130","Gaskell, Elizabeth Cleghorn","Ruth",16174,"Ben","person",0,0,0,0,0,22,0,22,0,0,-22
"26131","Gaskell, Elizabeth Cleghorn","Ruth",16174,"Sally","location",0,0,0,0,0,22,0,22,0,0,-22
"26132","Gaskell, Elizabeth Cleghorn","Ruth",16174,"Una","location",0,0,0,0,0,22,0,22,0,0,-22
"26133","Gaskell, Elizabeth Cleghorn","Ruth",16174,"Pray","person",0,0,0,0,0,22,0,22,0,0,-22
"26134","Gaskell, Elizabeth Cleghorn","Ruth",16174,"Lent","person",0,0,0,0,0,22,0,22,0,0,-22
"26135","Gaskell, Elizabeth Cleghorn","Ruth",16174,"King","person",0,0,0,0,0,22,0,22,0,0,-22
"26136","Gaskell, Elizabeth Cleghorn","Ruth",16174,"Miss","person",0,0,0,0,0,22,0,22,0,0,-22
"26137","Gaskell, Elizabeth Cleghorn","Ruth",16174,"Benson","person",0,0,0,0,0,22,0,22,0,0,-22
"26138","Gaskell, Elizabeth Cleghorn","Ruth",16174,"Miss Benson","person",0,0,0,0,0,22,0,22,0,0,-22
"26139","Gaskell, Elizabeth Cleghorn","Ruth",16174,"Miss","location",0,0,0,0,0,22,0,22,0,0,-22
"26140","Gaskell, Elizabeth Cleghorn","Ruth",16175,"Ben","person",10,20,20,10,0,30,10,20,0,0,-20
"26141","Gaskell, Elizabeth Cleghorn","Ruth",16175,"Jem","person",10,20,20,10,0,30,10,20,0,0,-20
"26142","Gaskell, Elizabeth Cleghorn","Ruth",16175,"Jem","location",10,20,20,10,0,30,10,20,0,0,-20
"26143","Gaskell, Elizabeth Cleghorn","Ruth",16175,"King","person",10,20,20,10,0,30,10,20,0,0,-20
"26144","Gaskell, Elizabeth Cleghorn","Ruth",16175,"Miss","person",10,20,20,10,0,30,10,20,0,0,-20
"26145","Gaskell, Elizabeth Cleghorn","Ruth",16175,"Benson","person",10,20,20,10,0,30,10,20,0,0,-20
"26146","Gaskell, Elizabeth Cleghorn","Ruth",16175,"Miss Benson","person",10,20,20,10,0,30,10,20,0,0,-20
"26147","Gaskell, Elizabeth Cleghorn","Ruth",16175,"Miss","location",10,20,20,10,0,30,10,20,0,0,-20
"26148","Gaskell, Elizabeth Cleghorn","Ruth",16175,"Jemima","person",10,20,20,10,0,30,10,20,0,0,-20
"26149","Gaskell, Elizabeth Cleghorn","Ruth",16175,"Jemima","location",10,20,20,10,0,30,10,20,0,0,-20
"26150","Gaskell, Elizabeth Cleghorn","Ruth",16176,"Ben","person",16,32,16,16,16,16,32,16,16,24,16
"26151","Gaskell, Elizabeth Cleghorn","Ruth",16176,"Jem","person",16,32,16,16,16,16,32,16,16,24,16
"26152","Gaskell, Elizabeth Cleghorn","Ruth",16176,"Jem","location",16,32,16,16,16,16,32,16,16,24,16
"26153","Gaskell, Elizabeth Cleghorn","Ruth",16176,"Bread","person",16,32,16,16,16,16,32,16,16,24,16
